Readcode,MedicalCondition
Eu02z13,CPRD_dementia
Eu02z14,CPRD_dementia
Eu02z15,CPRD_dementia
Eu02z16,CPRD_dementia
Eu04100,CPRD_dementia
F110000,CPRD_dementia
F110100,CPRD_dementia
F110.00,CPRD_dementia
Fyu3000,CPRD_dementia
ZS7C500,CPRD_dementia
1465.00,CPRD_depression
212S.00,CPRD_depression
8BK0.00,CPRD_depression
8CAa.00,CPRD_depression
8HHq.00,CPRD_depression
9H90.00,CPRD_depression
9H91.00,CPRD_depression
9H92.00,CPRD_depression
9HA0.00,CPRD_depression
9k40.00,CPRD_depression
9k4..00,CPRD_depression
9kQ..00,CPRD_depression
9Ov0.00,CPRD_depression
9Ov1.00,CPRD_depression
9Ov2.00,CPRD_depression
9Ov3.00,CPRD_depression
9Ov4.00,CPRD_depression
9Ov..00,CPRD_depression
E001300,CPRD_depression
E002100,CPRD_depression
E004300,CPRD_depression
E112000,CPRD_depression
E112100,CPRD_depression
E112200,CPRD_depression
E112300,CPRD_depression
E112400,CPRD_depression
E112500,CPRD_depression
E112600,CPRD_depression
E112.00,CPRD_depression
E112.11,CPRD_depression
E112.12,CPRD_depression
E112.13,CPRD_depression
E112.14,CPRD_depression
E112z00,CPRD_depression
E113000,CPRD_depression
E113100,CPRD_depression
E113200,CPRD_depression
E113300,CPRD_depression
E113400,CPRD_depression
E113500,CPRD_depression
E113600,CPRD_depression
E113700,CPRD_depression
E113.00,CPRD_depression
E113.11,CPRD_depression
E113z00,CPRD_depression
E118.00,CPRD_depression
E11..12,CPRD_depression
E11y200,CPRD_depression
E11z200,CPRD_depression
E130.00,CPRD_depression
E130.11,CPRD_depression
E135.00,CPRD_depression
E200300,CPRD_depression
E291.00,CPRD_depression
E2B1.00,CPRD_depression
E2B..00,CPRD_depression
Eu20400,CPRD_depression
Eu25100,CPRD_depression
Eu25111,CPRD_depression
Eu25112,CPRD_depression
Eu32000,CPRD_depression
Eu32100,CPRD_depression
Eu32200,CPRD_depression
Eu32211,CPRD_depression
Eu32212,CPRD_depression
Eu32213,CPRD_depression
Eu32300,CPRD_depression
Eu32311,CPRD_depression
Eu32312,CPRD_depression
Eu32313,CPRD_depression
Eu32314,CPRD_depression
Eu32400,CPRD_depression
Eu32500,CPRD_depression
Eu32600,CPRD_depression
Eu32700,CPRD_depression
Eu32800,CPRD_depression
Eu32900,CPRD_depression
Eu32A00,CPRD_depression
Eu32.00,CPRD_depression
Eu32.11,CPRD_depression
Eu32.12,CPRD_depression
Eu32.13,CPRD_depression
Eu32y00,CPRD_depression
Eu32y11,CPRD_depression
Eu32y12,CPRD_depression
Eu32z00,CPRD_depression
Eu32z11,CPRD_depression
Eu32z12,CPRD_depression
Eu32z13,CPRD_depression
Eu32z14,CPRD_depression
Eu33000,CPRD_depression
Eu33100,CPRD_depression
Eu33200,CPRD_depression
Eu33211,CPRD_depression
Eu33212,CPRD_depression
Eu33213,CPRD_depression
Eu33214,CPRD_depression
Eu33300,CPRD_depression
Eu33311,CPRD_depression
Eu33312,CPRD_depression
Eu33313,CPRD_depression
Eu33314,CPRD_depression
Eu33315,CPRD_depression
Eu33316,CPRD_depression
Eu33400,CPRD_depression
Eu33.00,CPRD_depression
Eu33.11,CPRD_depression
Eu33.12,CPRD_depression
Eu33.13,CPRD_depression
Eu33.14,CPRD_depression
Eu33.15,CPRD_depression
Eu33y00,CPRD_depression
Eu33z00,CPRD_depression
Eu33z11,CPRD_depression
Eu34100,CPRD_depression
Eu34111,CPRD_depression
Eu34112,CPRD_depression
Eu34113,CPRD_depression
Eu34114,CPRD_depression
Eu41200,CPRD_depression
Eu41211,CPRD_depression
14F1.00,CPRD_dermatitis
26C4.00,CPRD_dermatitis
3355.00,CPRD_dermatitis
C391211,CPRD_dermatitis
F4D3000,CPRD_dermatitis
F4D3100,CPRD_dermatitis
F4D3111,CPRD_dermatitis
F4D3112,CPRD_dermatitis
F4D4.00,CPRD_dermatitis
F4D5.00,CPRD_dermatitis
F502400,CPRD_dermatitis
F502411,CPRD_dermatitis
H330.00,CPRD_dermatitis
M07y.11,CPRD_dermatitis
M07z.14,CPRD_dermatitis
M102.00,CPRD_dermatitis
M102.11,CPRD_dermatitis
M104.00,CPRD_dermatitis
M11..00,CPRD_dermatitis
M111.00,CPRD_dermatitis
M1...11,CPRD_dermatitis
M112.00,CPRD_dermatitis
M113.00,CPRD_dermatitis
M114.00,CPRD_dermatitis
M115.00,CPRD_dermatitis
M116.00,CPRD_dermatitis
M116.11,CPRD_dermatitis
M117.00,CPRD_dermatitis
M119.00,CPRD_dermatitis
M11A.00,CPRD_dermatitis
M11z.00,CPRD_dermatitis
M120.00,CPRD_dermatitis
M12..00,CPRD_dermatitis
M121.00,CPRD_dermatitis
M12..11,CPRD_dermatitis
M121.11,CPRD_dermatitis
M121.12,CPRD_dermatitis
M12..12,CPRD_dermatitis
M12..13,CPRD_dermatitis
M122000,CPRD_dermatitis
M122.00,CPRD_dermatitis
M122100,CPRD_dermatitis
M122300,CPRD_dermatitis
M122z00,CPRD_dermatitis
M123000,CPRD_dermatitis
M123.00,CPRD_dermatitis
M123100,CPRD_dermatitis
M123200,CPRD_dermatitis
M123300,CPRD_dermatitis
M123400,CPRD_dermatitis
M123500,CPRD_dermatitis
M123600,CPRD_dermatitis
M123700,CPRD_dermatitis
M123800,CPRD_dermatitis
M123z00,CPRD_dermatitis
M124000,CPRD_dermatitis
M124.00,CPRD_dermatitis
M124100,CPRD_dermatitis
M124111,CPRD_dermatitis
M124200,CPRD_dermatitis
M124300,CPRD_dermatitis
M124400,CPRD_dermatitis
M124500,CPRD_dermatitis
M124600,CPRD_dermatitis
M124700,CPRD_dermatitis
M124800,CPRD_dermatitis
M124z00,CPRD_dermatitis
M125000,CPRD_dermatitis
M125.00,CPRD_dermatitis
M125100,CPRD_dermatitis
M125200,CPRD_dermatitis
M125300,CPRD_dermatitis
M125400,CPRD_dermatitis
M125500,CPRD_dermatitis
M125z00,CPRD_dermatitis
M125z11,CPRD_dermatitis
M126000,CPRD_dermatitis
M126.00,CPRD_dermatitis
M126100,CPRD_dermatitis
M126200,CPRD_dermatitis
M126300,CPRD_dermatitis
M126500,CPRD_dermatitis
M126600,CPRD_dermatitis
M126z00,CPRD_dermatitis
M128000,CPRD_dermatitis
M128.00,CPRD_dermatitis
M128100,CPRD_dermatitis
M128200,CPRD_dermatitis
M128300,CPRD_dermatitis
M128400,CPRD_dermatitis
M128500,CPRD_dermatitis
M128600,CPRD_dermatitis
M129000,CPRD_dermatitis
M129.00,CPRD_dermatitis
M129100,CPRD_dermatitis
M129200,CPRD_dermatitis
M129300,CPRD_dermatitis
M129400,CPRD_dermatitis
M12y000,CPRD_dermatitis
M12y.00,CPRD_dermatitis
M12y011,CPRD_dermatitis
M12y012,CPRD_dermatitis
M12y100,CPRD_dermatitis
M12y200,CPRD_dermatitis
M12y300,CPRD_dermatitis
M12y400,CPRD_dermatitis
M12y500,CPRD_dermatitis
M12y600,CPRD_dermatitis
M12y700,CPRD_dermatitis
M12y800,CPRD_dermatitis
M12y811,CPRD_dermatitis
M12y900,CPRD_dermatitis
M12yA00,CPRD_dermatitis
M12yB00,CPRD_dermatitis
M12yC00,CPRD_dermatitis
M12yD00,CPRD_dermatitis
M12yz00,CPRD_dermatitis
M12z000,CPRD_dermatitis
M12z.00,CPRD_dermatitis
M12z100,CPRD_dermatitis
M12z111,CPRD_dermatitis
M12z200,CPRD_dermatitis
M12z300,CPRD_dermatitis
M12z400,CPRD_dermatitis
M12zz00,CPRD_dermatitis
M130000,CPRD_dermatitis
M130.00,CPRD_dermatitis
M13..00,CPRD_dermatitis
M130100,CPRD_dermatitis
M130.11,CPRD_dermatitis
M130200,CPRD_dermatitis
M131.00,CPRD_dermatitis
M13y.00,CPRD_dermatitis
M13z.00,CPRD_dermatitis
M15y200,CPRD_dermatitis
M165000,CPRD_dermatitis
M173.00,CPRD_dermatitis
M182000,CPRD_dermatitis
M182.00,CPRD_dermatitis
M182200,CPRD_dermatitis
M182300,CPRD_dermatitis
M182z00,CPRD_dermatitis
M183000,CPRD_dermatitis
M183.00,CPRD_dermatitis
M183100,CPRD_dermatitis
M183200,CPRD_dermatitis
M183z00,CPRD_dermatitis
M1B..11,CPRD_dermatitis
M1y0.00,CPRD_dermatitis
M1y1.00,CPRD_dermatitis
M252000,CPRD_dermatitis
M252.00,CPRD_dermatitis
M252100,CPRD_dermatitis
M252200,CPRD_dermatitis
M252300,CPRD_dermatitis
M252z00,CPRD_dermatitis
M2y4100,CPRD_dermatitis
M2y4811,CPRD_dermatitis
Myu2.00,CPRD_dermatitis
Myu2100,CPRD_dermatitis
Myu2200,CPRD_dermatitis
Myu2300,CPRD_dermatitis
Myu2400,CPRD_dermatitis
Myu2500,CPRD_dermatitis
Myu2600,CPRD_dermatitis
Myu2700,CPRD_dermatitis
Myu2A00,CPRD_dermatitis
Myu2C00,CPRD_dermatitis
2BBk.00,CPRD_diab_eye
2BBl.00,CPRD_diab_eye
2BBL.00,CPRD_diab_eye
2BBM.00,CPRD_diab_eye
2BBo.00,CPRD_diab_eye
2BBP.00,CPRD_diab_eye
2BBQ.00,CPRD_diab_eye
2BBr.00,CPRD_diab_eye
2BBR.00,CPRD_diab_eye
2BBS.00,CPRD_diab_eye
2BBT.00,CPRD_diab_eye
2BBV.00,CPRD_diab_eye
2BBW.00,CPRD_diab_eye
2BBX.00,CPRD_diab_eye
7276.00,CPRD_diab_eye
C105000,CPRD_diab_eye
C105100,CPRD_diab_eye
C105.00,CPRD_diab_eye
C105y00,CPRD_diab_eye
C105z00,CPRD_diab_eye
C108100,CPRD_diab_eye
C108112,CPRD_diab_eye
C108700,CPRD_diab_eye
C108711,CPRD_diab_eye
C108712,CPRD_diab_eye
C108F00,CPRD_diab_eye
C108F11,CPRD_diab_eye
C108F12,CPRD_diab_eye
C109100,CPRD_diab_eye
C109111,CPRD_diab_eye
C109112,CPRD_diab_eye
C109600,CPRD_diab_eye
C109611,CPRD_diab_eye
C109612,CPRD_diab_eye
C109E00,CPRD_diab_eye
C109E11,CPRD_diab_eye
C109E12,CPRD_diab_eye
C10E100,CPRD_diab_eye
C10E111,CPRD_diab_eye
C10E112,CPRD_diab_eye
C10E700,CPRD_diab_eye
C10E711,CPRD_diab_eye
C10E712,CPRD_diab_eye
C10EF00,CPRD_diab_eye
C10EF12,CPRD_diab_eye
C10EP00,CPRD_diab_eye
C10EP11,CPRD_diab_eye
C10F100,CPRD_diab_eye
C10F111,CPRD_diab_eye
C10F600,CPRD_diab_eye
C10F611,CPRD_diab_eye
C10FE00,CPRD_diab_eye
C10FE11,CPRD_diab_eye
C10FQ00,CPRD_diab_eye
F420000,CPRD_diab_eye
F420100,CPRD_diab_eye
F420200,CPRD_diab_eye
F420300,CPRD_diab_eye
F420400,CPRD_diab_eye
F420500,CPRD_diab_eye
F420600,CPRD_diab_eye
F420700,CPRD_diab_eye
F420800,CPRD_diab_eye
F420.00,CPRD_diab_eye
F420z00,CPRD_diab_eye
F440700,CPRD_diab_eye
F464000,CPRD_diab_eye
C108.12,CPRD_diabetes
C108.13,CPRD_diabetes
C108011,CPRD_diabetes
C108012,CPRD_diabetes
C108211,CPRD_diabetes
C108212,CPRD_diabetes
C108411,CPRD_diabetes
C108412,CPRD_diabetes
C108511,CPRD_diabetes
C108512,CPRD_diabetes
C108711,CPRD_diabetes
C108712,CPRD_diabetes
C108811,CPRD_diabetes
C108812,CPRD_diabetes
C108911,CPRD_diabetes
C108912,CPRD_diabetes
C108A11,CPRD_diabetes
C108D11,CPRD_diabetes
C108E11,CPRD_diabetes
C108E12,CPRD_diabetes
C108F11,CPRD_diabetes
C108H11,CPRD_diabetes
C108J11,CPRD_diabetes
C108J12,CPRD_diabetes
C10E.00,CPRD_diabetes
C10E.11,CPRD_diabetes
C10E000,CPRD_diabetes
C10E100,CPRD_diabetes
C10E200,CPRD_diabetes
C10E300,CPRD_diabetes
C10E311,CPRD_diabetes
C10E400,CPRD_diabetes
C10E411,CPRD_diabetes
C10E500,CPRD_diabetes
C10E511,CPRD_diabetes
C10E600,CPRD_diabetes
C10E700,CPRD_diabetes
C10E711,CPRD_diabetes
C10E800,CPRD_diabetes
C10E900,CPRD_diabetes
C10E911,CPRD_diabetes
C10EA00,CPRD_diabetes
C10EA11,CPRD_diabetes
C10EB00,CPRD_diabetes
C10EC00,CPRD_diabetes
C10EC11,CPRD_diabetes
C10ED00,CPRD_diabetes
C10EE00,CPRD_diabetes
C10EF00,CPRD_diabetes
C10EG00,CPRD_diabetes
C10EH00,CPRD_diabetes
C10EJ00,CPRD_diabetes
C10EK00,CPRD_diabetes
C10EL00,CPRD_diabetes
C10EM00,CPRD_diabetes
C10EM11,CPRD_diabetes
C10EN00,CPRD_diabetes
C10EN11,CPRD_diabetes
C10EP00,CPRD_diabetes
C10EP11,CPRD_diabetes
C10EQ00,CPRD_diabetes
C109.12,CPRD_diabetes
C109.13,CPRD_diabetes
C109011,CPRD_diabetes
C109012,CPRD_diabetes
C109111,CPRD_diabetes
C109112,CPRD_diabetes
C109211,CPRD_diabetes
C109212,CPRD_diabetes
C109411,CPRD_diabetes
C109412,CPRD_diabetes
C109511,CPRD_diabetes
C109512,CPRD_diabetes
C109611,CPRD_diabetes
C109612,CPRD_diabetes
C109711,CPRD_diabetes
C109712,CPRD_diabetes
C109A11,CPRD_diabetes
C109B11,CPRD_diabetes
C109C11,CPRD_diabetes
C109C12,CPRD_diabetes
C109D11,CPRD_diabetes
C109D12,CPRD_diabetes
C109E11,CPRD_diabetes
C109E12,CPRD_diabetes
C109F11,CPRD_diabetes
C109F12,CPRD_diabetes
C109G11,CPRD_diabetes
C109G12,CPRD_diabetes
C109H11,CPRD_diabetes
C109H12,CPRD_diabetes
C109J00,CPRD_diabetes
C109J12,CPRD_diabetes
C109K00,CPRD_diabetes
C10F.00,CPRD_diabetes
C10F.11,CPRD_diabetes
C10F000,CPRD_diabetes
C10F011,CPRD_diabetes
C10F100,CPRD_diabetes
C10F200,CPRD_diabetes
C10F211,CPRD_diabetes
C10F300,CPRD_diabetes
C10F311,CPRD_diabetes
C10F400,CPRD_diabetes
C10F411,CPRD_diabetes
C10F500,CPRD_diabetes
C10F600,CPRD_diabetes
C10F611,CPRD_diabetes
C10F700,CPRD_diabetes
C10F711,CPRD_diabetes
C10F900,CPRD_diabetes
C10F911,CPRD_diabetes
C10FA00,CPRD_diabetes
C10FA11,CPRD_diabetes
C10FB00,CPRD_diabetes
C10FB11,CPRD_diabetes
C10FC00,CPRD_diabetes
C10FD00,CPRD_diabetes
C10FD11,CPRD_diabetes
C10FE00,CPRD_diabetes
C10FE11,CPRD_diabetes
C10FF00,CPRD_diabetes
C10FG00,CPRD_diabetes
C10FH00,CPRD_diabetes
C10FJ00,CPRD_diabetes
C10FJ11,CPRD_diabetes
C10FK00,CPRD_diabetes
C10FL00,CPRD_diabetes
C10FL11,CPRD_diabetes
C10FM00,CPRD_diabetes
C10FM11,CPRD_diabetes
C10FN00,CPRD_diabetes
C10FP00,CPRD_diabetes
C10FQ00,CPRD_diabetes
C10FR00,CPRD_diabetes
7718000.0,CPRD_diverticuli
J23z300,CPRD_diverticuli
J510000,CPRD_diverticuli
J510100,CPRD_diverticuli
J510200,CPRD_diverticuli
J510300,CPRD_diverticuli
J510400,CPRD_diverticuli
J510500,CPRD_diverticuli
J510600,CPRD_diverticuli
J510700,CPRD_diverticuli
J510800,CPRD_diverticuli
J510900,CPRD_diverticuli
J510.00,CPRD_diverticuli
J510y00,CPRD_diverticuli
J510z00,CPRD_diverticuli
J511000,CPRD_diverticuli
J511100,CPRD_diverticuli
J511200,CPRD_diverticuli
J511300,CPRD_diverticuli
J511400,CPRD_diverticuli
J511500,CPRD_diverticuli
J511600,CPRD_diverticuli
J511700,CPRD_diverticuli
J511.00,CPRD_diverticuli
J511y00,CPRD_diverticuli
J511z00,CPRD_diverticuli
J512000,CPRD_diverticuli
J512100,CPRD_diverticuli
J512200,CPRD_diverticuli
J512300,CPRD_diverticuli
J512400,CPRD_diverticuli
J512500,CPRD_diverticuli
J512600,CPRD_diverticuli
J512700,CPRD_diverticuli
J512800,CPRD_diverticuli
J512.00,CPRD_diverticuli
J512y00,CPRD_diverticuli
J512z00,CPRD_diverticuli
J513.00,CPRD_diverticuli
J51..00,CPRD_diverticuli
J51..11,CPRD_diverticuli
J51z.00,CPRD_diverticuli
C106000,CPRD_dm_neuro
C106100,CPRD_dm_neuro
C106.00,CPRD_dm_neuro
C106.11,CPRD_dm_neuro
C106.12,CPRD_dm_neuro
C106.13,CPRD_dm_neuro
C106y00,CPRD_dm_neuro
C106z00,CPRD_dm_neuro
C108200,CPRD_dm_neuro
C108211,CPRD_dm_neuro
C108212,CPRD_dm_neuro
C108B00,CPRD_dm_neuro
C108B11,CPRD_dm_neuro
C108C00,CPRD_dm_neuro
C108J00,CPRD_dm_neuro
C108J11,CPRD_dm_neuro
C108J12,CPRD_dm_neuro
C109200,CPRD_dm_neuro
C109211,CPRD_dm_neuro
C109212,CPRD_dm_neuro
C109A00,CPRD_dm_neuro
C109A11,CPRD_dm_neuro
C109B00,CPRD_dm_neuro
C109B11,CPRD_dm_neuro
C109B12,CPRD_dm_neuro
C109H00,CPRD_dm_neuro
C109H11,CPRD_dm_neuro
C109H12,CPRD_dm_neuro
C10E200,CPRD_dm_neuro
C10E212,CPRD_dm_neuro
C10EB00,CPRD_dm_neuro
C10EC00,CPRD_dm_neuro
C10EC11,CPRD_dm_neuro
C10EC12,CPRD_dm_neuro
C10EJ00,CPRD_dm_neuro
C10F200,CPRD_dm_neuro
C10F211,CPRD_dm_neuro
C10FA00,CPRD_dm_neuro
C10FA11,CPRD_dm_neuro
C10FB00,CPRD_dm_neuro
C10FB11,CPRD_dm_neuro
C10FH00,CPRD_dm_neuro
C10FH11,CPRD_dm_neuro
F171100,CPRD_dm_neuro
F345000,CPRD_dm_neuro
F35z000,CPRD_dm_neuro
F372000,CPRD_dm_neuro
F372100,CPRD_dm_neuro
F372200,CPRD_dm_neuro
F372.00,CPRD_dm_neuro
F372.11,CPRD_dm_neuro
F372.12,CPRD_dm_neuro
F381300,CPRD_dm_neuro
F381311,CPRD_dm_neuro
F3y0.00,CPRD_dm_neuro
M271100,CPRD_dm_neuro
PJ00.00,CPRD_downs
PJ01.00,CPRD_downs
PJ01.11,CPRD_downs
PJ02.00,CPRD_downs
PJ02.11,CPRD_downs
PJ0..00,CPRD_downs
PJ0..11,CPRD_downs
PJ0..12,CPRD_downs
PJ0z.00,CPRD_downs
PJ0z.11,CPRD_downs
1574.00,CPRD_dysmenorrhoea
1574.11,CPRD_dysmenorrhoea
Eu45y11,CPRD_dysmenorrhoea
K583000,CPRD_dysmenorrhoea
K583100,CPRD_dysmenorrhoea
K583.00,CPRD_dysmenorrhoea
K583.11,CPRD_dysmenorrhoea
K583.12,CPRD_dysmenorrhoea
K583.13,CPRD_dysmenorrhoea
K583.14,CPRD_dysmenorrhoea
1467.00,CPRD_eating_dz
E271.00,CPRD_eating_dz
E275100,CPRD_eating_dz
Eu50000,CPRD_eating_dz
Eu50100,CPRD_eating_dz
Eu50200,CPRD_eating_dz
Eu50211,CPRD_eating_dz
Eu50300,CPRD_eating_dz
R036011,CPRD_eating_dz
K542000,CPRD_endometrial_hyper
K542100,CPRD_endometrial_hyper
K542200,CPRD_endometrial_hyper
K542.00,CPRD_endometrial_hyper
K542z00,CPRD_endometrial_hyper
K543000,CPRD_endometrial_hyper
K543100,CPRD_endometrial_hyper
K543200,CPRD_endometrial_hyper
K543.00,CPRD_endometrial_hyper
K543z00,CPRD_endometrial_hyper
7E0D800,CPRD_endometriosis
BBL1.11,CPRD_endometriosis
K500000,CPRD_endometriosis
K500100,CPRD_endometriosis
K500111,CPRD_endometriosis
K500200,CPRD_endometriosis
K500.00,CPRD_endometriosis
K500z00,CPRD_endometriosis
K501.00,CPRD_endometriosis
K501.11,CPRD_endometriosis
K502.00,CPRD_endometriosis
K503000,CPRD_endometriosis
K503100,CPRD_endometriosis
K503200,CPRD_endometriosis
K503300,CPRD_endometriosis
K503.00,CPRD_endometriosis
K503z00,CPRD_endometriosis
K504000,CPRD_endometriosis
K504100,CPRD_endometriosis
K504.00,CPRD_endometriosis
K504z00,CPRD_endometriosis
K505000,CPRD_endometriosis
K505100,CPRD_endometriosis
K505200,CPRD_endometriosis
K505.00,CPRD_endometriosis
K505z00,CPRD_endometriosis
K506.00,CPRD_endometriosis
K50..00,CPRD_endometriosis
K50..11,CPRD_endometriosis
K50y000,CPRD_endometriosis
K50y100,CPRD_endometriosis
K50y200,CPRD_endometriosis
K50y300,CPRD_endometriosis
K50y.00,CPRD_endometriosis
K50yz00,CPRD_endometriosis
K50z.00,CPRD_endometriosis
Kyu9000,CPRD_endometriosis
N031000,CPRD_entero_arthro
N031100,CPRD_entero_arthro
Nyu1400,CPRD_entero_arthro
N040Q00,CPRD_enthesopathy
N04y300,CPRD_enthesopathy
N101.00,CPRD_enthesopathy
N21..00,CPRD_enthesopathy
N210.00,CPRD_enthesopathy
N210.11,CPRD_enthesopathy
N210.12,CPRD_enthesopathy
N211.00,CPRD_enthesopathy
N211000,CPRD_enthesopathy
N211011,CPRD_enthesopathy
N211100,CPRD_enthesopathy
N211200,CPRD_enthesopathy
N211300,CPRD_enthesopathy
N211400,CPRD_enthesopathy
N211500,CPRD_enthesopathy
N211600,CPRD_enthesopathy
N211700,CPRD_enthesopathy
N211800,CPRD_enthesopathy
N211z00,CPRD_enthesopathy
N211z11,CPRD_enthesopathy
N211z12,CPRD_enthesopathy
N212.00,CPRD_enthesopathy
N212000,CPRD_enthesopathy
N212100,CPRD_enthesopathy
N212200,CPRD_enthesopathy
N212300,CPRD_enthesopathy
N212400,CPRD_enthesopathy
N212500,CPRD_enthesopathy
N212z00,CPRD_enthesopathy
N213.00,CPRD_enthesopathy
N213000,CPRD_enthesopathy
N213100,CPRD_enthesopathy
N213111,CPRD_enthesopathy
N213200,CPRD_enthesopathy
N213211,CPRD_enthesopathy
N213300,CPRD_enthesopathy
N213400,CPRD_enthesopathy
N213500,CPRD_enthesopathy
N213z00,CPRD_enthesopathy
N214.00,CPRD_enthesopathy
N214000,CPRD_enthesopathy
N214100,CPRD_enthesopathy
N214200,CPRD_enthesopathy
N214300,CPRD_enthesopathy
N214z00,CPRD_enthesopathy
N215.00,CPRD_enthesopathy
N215000,CPRD_enthesopathy
N215100,CPRD_enthesopathy
N215200,CPRD_enthesopathy
N215300,CPRD_enthesopathy
N215400,CPRD_enthesopathy
N215500,CPRD_enthesopathy
N215600,CPRD_enthesopathy
N215700,CPRD_enthesopathy
N215800,CPRD_enthesopathy
N215900,CPRD_enthesopathy
N215A00,CPRD_enthesopathy
N215z00,CPRD_enthesopathy
N216.00,CPRD_enthesopathy
N216000,CPRD_enthesopathy
N216011,CPRD_enthesopathy
N216012,CPRD_enthesopathy
N216100,CPRD_enthesopathy
N216200,CPRD_enthesopathy
N216211,CPRD_enthesopathy
N216300,CPRD_enthesopathy
N216400,CPRD_enthesopathy
N216500,CPRD_enthesopathy
N216600,CPRD_enthesopathy
N216700,CPRD_enthesopathy
N216800,CPRD_enthesopathy
N216900,CPRD_enthesopathy
N216z00,CPRD_enthesopathy
N216z11,CPRD_enthesopathy
N217.00,CPRD_enthesopathy
N217.11,CPRD_enthesopathy
N217000,CPRD_enthesopathy
N217100,CPRD_enthesopathy
N217300,CPRD_enthesopathy
N217400,CPRD_enthesopathy
N217500,CPRD_enthesopathy
N217600,CPRD_enthesopathy
N217700,CPRD_enthesopathy
N217800,CPRD_enthesopathy
N217B00,CPRD_enthesopathy
N217C00,CPRD_enthesopathy
N217z00,CPRD_enthesopathy
N21y.00,CPRD_enthesopathy
N21z.00,CPRD_enthesopathy
N21z000,CPRD_enthesopathy
N21z100,CPRD_enthesopathy
N21z200,CPRD_enthesopathy
N21z211,CPRD_enthesopathy
N21z212,CPRD_enthesopathy
N21z213,CPRD_enthesopathy
N21z214,CPRD_enthesopathy
N21z215,CPRD_enthesopathy
N21z216,CPRD_enthesopathy
N21zz00,CPRD_enthesopathy
N220.00,CPRD_enthesopathy
N220000,CPRD_enthesopathy
N220100,CPRD_enthesopathy
N220300,CPRD_enthesopathy
N220311,CPRD_enthesopathy
N220312,CPRD_enthesopathy
N220313,CPRD_enthesopathy
N220400,CPRD_enthesopathy
N220411,CPRD_enthesopathy
N220412,CPRD_enthesopathy
N220413,CPRD_enthesopathy
N220500,CPRD_enthesopathy
N220511,CPRD_enthesopathy
N220512,CPRD_enthesopathy
N220513,CPRD_enthesopathy
N220514,CPRD_enthesopathy
N220600,CPRD_enthesopathy
N220700,CPRD_enthesopathy
N220900,CPRD_enthesopathy
N220A00,CPRD_enthesopathy
N220B00,CPRD_enthesopathy
N220C00,CPRD_enthesopathy
N220D00,CPRD_enthesopathy
N220E00,CPRD_enthesopathy
N220F00,CPRD_enthesopathy
N220G00,CPRD_enthesopathy
N220H00,CPRD_enthesopathy
N220J00,CPRD_enthesopathy
N220K00,CPRD_enthesopathy
N220L00,CPRD_enthesopathy
N220M00,CPRD_enthesopathy
N220N00,CPRD_enthesopathy
N220P00,CPRD_enthesopathy
N220Q00,CPRD_enthesopathy
N220R00,CPRD_enthesopathy
N220S00,CPRD_enthesopathy
N220T00,CPRD_enthesopathy
N220V00,CPRD_enthesopathy
N220W00,CPRD_enthesopathy
N220X00,CPRD_enthesopathy
N220Y00,CPRD_enthesopathy
N220z00,CPRD_enthesopathy
N220z11,CPRD_enthesopathy
N220z12,CPRD_enthesopathy
N220z13,CPRD_enthesopathy
N222000,CPRD_enthesopathy
N222100,CPRD_enthesopathy
N222200,CPRD_enthesopathy
N222400,CPRD_enthesopathy
N222z00,CPRD_enthesopathy
N223.00,CPRD_enthesopathy
N223.11,CPRD_enthesopathy
N224000,CPRD_enthesopathy
N224400,CPRD_enthesopathy
N224A00,CPRD_enthesopathy
N224A11,CPRD_enthesopathy
N225.00,CPRD_enthesopathy
N225000,CPRD_enthesopathy
N225100,CPRD_enthesopathy
N225111,CPRD_enthesopathy
N225112,CPRD_enthesopathy
N225z00,CPRD_enthesopathy
N226.00,CPRD_enthesopathy
N226000,CPRD_enthesopathy
N226100,CPRD_enthesopathy
N226200,CPRD_enthesopathy
N226300,CPRD_enthesopathy
N226400,CPRD_enthesopathy
N226500,CPRD_enthesopathy
N226600,CPRD_enthesopathy
N226700,CPRD_enthesopathy
N226800,CPRD_enthesopathy
N226900,CPRD_enthesopathy
N226A00,CPRD_enthesopathy
N226C00,CPRD_enthesopathy
N226D00,CPRD_enthesopathy
N226E00,CPRD_enthesopathy
N226F00,CPRD_enthesopathy
N226G00,CPRD_enthesopathy
N226M00,CPRD_enthesopathy
N226N00,CPRD_enthesopathy
N226y00,CPRD_enthesopathy
N226z00,CPRD_enthesopathy
N23y900,CPRD_enthesopathy
Nyu9100,CPRD_enthesopathy
Nyu9200,CPRD_enthesopathy
NyuA000,CPRD_enthesopathy
NyuA100,CPRD_enthesopathy
NyuA200,CPRD_enthesopathy
NyuA500,CPRD_enthesopathy
NyuA600,CPRD_enthesopathy
NyuAC00,CPRD_enthesopathy
NyuAD00,CPRD_enthesopathy
NyuAE00,CPRD_enthesopathy
NyuAJ00,CPRD_enthesopathy
1473.00,CPRD_epilepsy
1B1W.00,CPRD_epilepsy
1O30.00,CPRD_epilepsy
2126000.0,CPRD_epilepsy
212J.00,CPRD_epilepsy
6110.00,CPRD_epilepsy
6674.00,CPRD_epilepsy
667..00,CPRD_epilepsy
6677.00,CPRD_epilepsy
6678.00,CPRD_epilepsy
6679.00,CPRD_epilepsy
667A.00,CPRD_epilepsy
667B.00,CPRD_epilepsy
